subtaskID,datapointID,answer
2,159,1.0
2,978,2.0
2,430,1.0
2,942,1.0
2,463,0.0
2,310,0.0
2,698,0.0
2,61,1.0
2,885,1.0
2,596,2.0
2,768,0.0
2,650,2.0
2,651,2.0
2,866,1.0
2,669,0.0
2,299,0.0
2,690,1.0
2,315,2.0
2,311,0.0
2,362,0.0
2,480,1.0
2,111,1.0
2,990,1.0
2,487,1.0
2,364,1.0
2,255,0.0
2,260,1.0
2,803,0.0
2,678,2.0
2,495,2.0
2,671,1.0
2,378,2.0
2,527,2.0
2,846,0.0
2,138,2.0
2,356,1.0
2,366,1.0
2,943,2.0
2,750,0.0
2,949,2.0
2,830,1.0
2,657,0.0
2,200,1.0
2,214,2.0
2,409,1.0
2,333,0.0
2,209,2.0
2,614,1.0
2,79,0.0
2,30,2.0
2,536,2.0
2,696,2.0
2,558,0.0
2,837,1.0
2,597,0.0
2,166,0.0
2,919,0.0
2,496,0.0
2,825,2.0
2,66,0.0
2,142,1.0
2,926,2.0
2,828,0.0
2,656,0.0
2,332,1.0
2,665,0.0
2,250,2.0
2,908,1.0
2,709,2.0
2,306,0.0
2,735,2.0
2,976,1.0
2,50,1.0
2,897,0.0
2,3,2.0
2,545,1.0
2,351,0.0
2,905,2.0
2,537,0.0
2,345,2.0
2,995,2.0
2,482,1.0
2,576,0.0
2,34,1.0
2,32,0.0
2,232,0.0
2,964,0.0
2,193,0.0
2,334,1.0
2,4,1.0
2,205,2.0
2,515,0.0
2,800,0.0
2,307,2.0
2,110,2.0
2,431,0.0
2,78,2.0
2,85,1.0
2,287,2.0
2,83,1.0
2,992,0.0
2,790,2.0
2,895,0.0
2,399,2.0
2,324,1.0
2,520,0.0
2,917,0.0
2,923,1.0
2,6,1.0
2,732,1.0
2,466,0.0
2,98,1.0
2,267,2.0
2,358,0.0
2,869,1.0
2,799,1.0
2,381,0.0
2,632,0.0
2,382,1.0
2,491,0.0
2,119,1.0
2,901,1.0
2,251,0.0
2,524,2.0
2,10,1.0
2,197,1.0
2,604,0.0
2,82,1.0
2,784,0.0
2,588,0.0
2,798,2.0
2,240,0.0
2,291,1.0
2,212,1.0
2,718,2.0
2,360,2.0
2,450,2.0
2,228,2.0
2,951,1.0
2,947,1.0
2,797,0.0
2,502,2.0
2,465,0.0
2,363,0.0
2,469,0.0
2,936,2.0
2,429,0.0
2,8,0.0
2,156,1.0
3,522,0.0
3,738,0.0
3,741,93.38
3,661,64.922
3,412,83.986
3,679,0.0
3,627,84.026
3,514,78.052
3,860,74.062
3,137,0.0
3,812,63.016
3,77,0.0
3,637,0.0
3,974,94.344
3,939,68.004
3,900,71.27
3,281,88.158
3,884,84.004
3,762,69.052
3,320,82.996
3,550,70.378
3,175,79.27
3,372,0.0
3,528,89.778
3,211,88.726
3,236,74.14
3,102,84.896
3,987,92.84
3,903,93.834
3,948,99.43
3,347,92.118
3,140,0.0
3,622,0.0
3,500,0.0
3,371,0.0
3,199,78.064
3,688,0.0
3,585,0.0
3,902,73.994
3,60,0.0
3,329,93.094
3,97,0.0
3,313,72.0
3,975,69.906
3,300,69.91
3,278,74.706
3,925,93.562
3,602,0.0
3,440,78.946
3,838,83.938
3,571,0.0
3,880,84.792
3,262,77.618
3,579,0.0
3,24,89.02
3,31,84.034
3,618,0.0
3,11,0.0
3,222,74.904
3,821,0.0
3,297,93.36
3,55,67.662
3,543,73.024
3,210,0.0
3,605,73.96
3,693,79.022
3,663,88.37
3,867,69.062
3,71,83.858
3,544,0.0
3,108,78.938
3,494,67.628
3,591,73.076
3,742,73.016
3,293,0.0
3,290,0.0
3,653,0.0
3,40,0.0
3,590,83.076
3,308,0.0
3,680,88.262
3,67,92.944
3,276,88.708
3,68,88.122
3,319,0.0
3,549,69.932
3,999,83.366
3,715,88.308
3,754,0.0
3,328,69.852
3,383,93.218
3,452,69.016
3,523,83.082
3,219,99.09
3,788,93.85
3,437,74.77
3,765,0.0
3,89,0.0
3,64,69.0
3,827,0.0
3,717,83.992
3,352,74.998
3,937,82.716
3,257,0.0
3,636,74.012
3,645,79.996
3,555,73.002
3,960,0.0
3,169,96.244
3,918,0.0
3,529,92.802
3,824,74.78
3,986,89.394
3,817,94.306
3,87,69.844
3,433,84.506
3,185,78.03
3,979,78.284
3,535,88.996
3,295,69.856
3,893,79.022
3,426,0.0
3,714,0.0
3,261,73.066
3,238,79.996
3,560,0.0
3,584,0.0
3,446,70.042
3,868,0.0
3,801,73.682
3,600,0.0
3,850,0.0
3,266,82.246
3,996,68.0
3,530,74.95
3,56,67.172
3,121,73.026
3,216,0.0
3,26,0.0
3,73,89.758
3,45,78.064
3,248,72.592
3,722,0.0
3,282,84.878
3,894,0.0
3,915,64.708
3,811,0.0
3,245,0.0
3,823,0.0
3,322,0.0
3,644,99.324
3,159,93.558
3,978,74.022
3,430,84.602
3,942,0.0
3,463,78.976
3,310,0.0
3,698,0.0
3,61,0.0
3,885,0.0
3,596,67.278
3,768,64.732
3,650,84.06
3,651,63.024
3,866,93.64
3,669,0.0
3,299,64.852
3,690,84.952
3,315,0.0
3,311,0.0
3,362,0.0
3,480,0.0
3,111,0.0
3,990,84.886
3,487,93.762
3,364,78.118
3,255,0.0
3,260,88.112
3,803,69.032
3,678,0.0
3,495,0.0
3,671,89.72
3,378,0.0
3,527,79.984
3,846,70.486
3,138,69.9
3,356,0.0
3,366,88.432
3,943,78.002
3,750,0.0
3,949,74.03
3,830,86.742
3,657,0.0
3,200,0.0
3,214,73.032
3,409,88.82
3,333,64.784
3,209,73.964
3,614,0.0
3,79,74.132
3,30,0.0
3,536,74.788
3,696,69.84
3,558,74.808
3,837,97.944
3,597,73.004
3,166,0.0
3,919,0.0
3,496,79.036
3,825,79.988
3,66,74.896
3,142,0.0
3,926,73.082
3,828,79.018
3,656,0.0
3,332,0.0
3,665,0.0
3,250,74.834
3,908,97.792
3,709,78.056
3,306,79.03
3,735,0.0
3,976,89.138
3,50,0.0
3,897,69.442
3,3,0.0
3,545,0.0
3,351,0.0
3,905,78.064
3,537,73.006
3,345,83.992
3,995,83.096
3,482,0.0
3,576,73.056
3,34,0.0
3,32,0.0
3,232,0.0
3,964,79.98
3,193,69.032
3,334,0.0
3,4,92.99
3,205,73.002
3,515,78.062
3,800,0.0
3,307,0.0
3,110,64.128
3,431,84.912
3,78,73.054
3,85,79.088
3,287,0.0
3,83,89.94
3,992,78.0
3,790,69.418
3,895,73.08
3,399,74.012
3,324,99.662
3,520,0.0
3,917,78.916
3,923,85.534
3,6,95.284
3,732,81.406
3,466,0.0
3,98,88.718
3,267,0.0
3,358,69.016
3,869,87.874
3,799,89.108
3,381,64.078
3,632,73.022
3,382,0.0
3,491,0.0
3,119,89.936
3,901,93.278
3,251,0.0
3,524,73.002
3,10,0.0
3,197,88.368
3,604,83.106
3,82,0.0
3,784,0.0
3,588,0.0
3,798,0.0
3,240,0.0
3,291,82.486
3,212,88.272
3,718,75.0
3,360,73.342
3,450,69.016
3,228,0.0
3,951,0.0
3,947,84.926
3,797,84.912
3,502,69.852
3,465,0.0
3,363,0.0
3,469,79.996
3,936,0.0
3,429,0.0
3,8,74.13
3,156,0.0
