subtaskID,datapointID,answer
3,228288,0.0
3,228289,0.0
3,228290,0.0
3,228291,0.0
3,228292,0.0
3,228293,0.0
3,228294,0.0
3,228295,0.0
3,228296,0.0
3,228297,0.0
3,228298,0.0
3,228299,0.0
3,228300,0.0
3,228301,0.0
3,228302,0.0
3,228303,0.0
3,228304,0.0
3,228305,0.0
3,228306,0.0
3,228307,0.0
3,228308,0.0
3,228309,0.0
3,228310,0.0
3,228311,0.0
3,228312,0.0
3,228313,0.0
3,228314,0.0
3,228315,0.0
3,228316,0.0
3,228317,0.0
3,228318,0.0
3,228319,0.0
3,228320,0.0
3,228321,0.0
3,228322,0.0
3,228323,0.0
3,228324,0.0
3,228325,0.0
3,228326,0.0
3,228327,0.0
3,228328,0.0
3,228329,0.0
3,228330,0.0
3,228331,0.0
3,228332,0.0
3,228333,0.0
3,228334,0.0
3,228335,0.0
3,228336,0.0
3,228337,0.0
3,228338,0.0
3,228339,0.0
3,228340,0.0
3,228341,0.0
3,228342,0.0
3,228343,0.0
3,228344,0.0
3,228345,0.0
3,228346,0.0
3,228347,0.0
3,228348,0.0
3,228349,0.0
3,228350,0.0
3,228351,0.0
3,228352,0.0
3,228353,0.0
3,228354,0.0
3,228355,0.0
3,228356,0.0
3,228357,0.0
3,228358,0.0
3,228359,0.0
3,228360,0.0
3,228361,0.0
3,228362,0.0
3,228363,0.0
3,228364,0.0
3,228365,0.0
3,228366,0.0
3,228367,0.0
3,228368,0.0
3,228369,0.0
3,228370,0.0
3,228371,0.0
3,228372,0.0
3,228373,0.0
3,228374,0.0
3,228375,0.0
3,228376,0.0
3,228377,0.0
3,228378,0.0
3,228379,0.0
3,228380,0.0
3,228381,0.0
3,228382,0.0
3,228383,0.0
3,228384,0.0
3,228385,0.0
3,228386,0.0
3,228387,0.0
3,228388,0.0
3,228389,0.0
3,228390,0.0
3,228391,0.0
3,228392,0.0
3,228393,0.0
3,228394,0.0
3,228395,0.0
3,228396,0.0
3,228397,0.0
3,228398,0.0
3,228399,0.0
3,228400,0.0
3,228401,0.0
3,228402,0.0
3,228403,0.0
3,228404,0.0
3,228405,0.0
3,228406,0.0
3,228407,0.0
3,228408,0.0
3,228409,0.0
3,228410,0.0
3,228411,1.0
3,228412,0.0
3,228413,0.0
3,228414,0.0
3,228415,0.0
3,228416,0.0
3,228417,0.0
3,228418,0.0
3,228419,0.0
3,228420,0.0
3,228421,0.0
3,228422,0.0
3,228423,0.0
3,228424,0.0
3,228425,0.0
3,228426,0.0
3,228427,0.0
3,228428,0.0
3,228429,0.0
3,228430,0.0
3,228431,0.0
3,228432,0.0
3,228433,0.0
3,228434,0.0
3,228435,0.0
3,228436,0.0
3,228437,0.0
3,228438,0.0
3,228439,0.0
3,228440,0.0
3,228441,0.0
3,228442,0.0
3,228443,0.0
3,228444,0.0
3,228445,0.0
3,228446,0.0
3,228447,0.0
3,228448,0.0
3,228449,0.0
3,228450,0.0
3,228451,0.0
3,228452,0.0
3,228453,0.0
3,228454,0.0
3,228455,0.0
3,228456,0.0
3,228457,0.0
3,228458,0.0
3,228459,0.0
3,228460,0.0
3,228461,0.0
3,228462,0.0
3,228463,0.0
3,228464,0.0
3,228465,0.0
3,228466,0.0
3,228467,0.0
3,228468,0.0
3,228469,0.0
3,228470,0.0
3,228471,0.0
3,228472,0.0
3,228473,0.0
3,228474,0.0
3,228475,0.0
3,228476,0.0
3,228477,0.0
3,228478,0.0
3,228479,0.0
3,228480,0.0
3,228481,0.0
3,228482,0.0
3,228483,0.0
3,228484,0.0
3,228485,0.0
3,228486,0.0
3,228487,0.0
3,228488,0.0
3,228489,0.0
3,228490,0.0
3,228491,0.0
3,228492,0.0
3,228493,0.0
3,228494,0.0
3,228495,0.0
3,228496,0.0
3,228497,0.0
3,228498,0.0
3,228499,0.0
3,228500,0.0
3,228501,0.0
3,228502,0.0
3,228503,0.0
3,228504,0.0
3,228505,0.0
3,228506,0.0
3,228507,0.0
3,228508,0.0
3,228509,0.0
3,228510,0.0
3,228511,0.0
3,228512,0.0
3,228513,0.0
3,228514,0.0
3,228515,0.0
3,228516,0.0
3,228517,0.0
3,228518,0.0
3,228519,0.0
3,228520,0.0
3,228521,0.0
3,228522,0.0
3,228523,0.0
3,228524,0.0
3,228525,0.0
3,228526,0.0
3,228527,0.0
3,228528,0.0
3,228529,0.0
3,228530,0.0
3,228531,0.0
3,228532,0.0
3,228533,0.0
3,228534,0.0
3,228535,0.0
3,228536,0.0
3,228537,0.0
3,228538,0.0
3,228539,0.0
3,228540,0.0
3,228541,0.0
3,228542,0.0
3,228543,0.0
3,228544,0.0
3,228545,0.0
3,228546,0.0
3,228547,0.0
3,228548,0.0
3,228549,0.0
3,228550,0.0
3,228551,0.0
3,228552,0.0
3,228553,0.0
3,228554,0.0
3,228555,0.0
3,228556,0.0
3,228557,0.0
3,228558,0.0
3,228559,0.0
3,228560,0.0
3,228561,0.0
3,228562,0.0
3,228563,0.0
3,228564,0.0
3,228565,0.0
3,228566,0.0
3,228567,0.0
3,228568,0.0
3,228569,0.0
3,228570,0.0
3,228571,0.0
3,228572,0.0
3,228573,0.0
3,228574,0.0
3,228575,0.0
3,228576,0.0
3,228577,0.0
3,228578,0.0
3,228579,0.0
3,228580,0.0
3,228581,0.0
3,228582,0.0
3,228583,0.0
3,228584,0.0
3,228585,0.0
3,228586,0.0
3,228587,0.0
3,228588,0.0
3,228589,0.0
3,228590,0.0
3,228591,0.0
3,228592,0.0
3,228593,0.0
3,228594,0.0
3,228595,0.0
3,228596,0.0
3,228597,0.0
3,228598,0.0
3,228599,0.0
3,228600,0.0
3,228601,0.0
3,228602,0.0
3,228603,0.0
3,228604,0.0
3,228605,0.0
3,228606,0.0
3,228607,0.0
3,228608,0.0
3,228609,0.0
3,228610,0.0
3,228611,0.0
3,228612,0.0
3,228613,0.0
3,228614,0.0
3,228615,0.0
3,228616,0.0
3,228617,0.0
3,228618,0.0
3,228619,0.0
3,228620,0.0
3,228621,0.0
3,228622,0.0
3,228623,0.0
3,228624,0.0
3,228625,0.0
3,228626,0.0
3,228627,0.0
3,228628,0.0
3,228629,0.0
3,228630,0.0
3,228631,0.0
3,228632,0.0
3,228633,0.0
3,228634,0.0
3,228635,0.0
3,228636,0.0
3,228637,0.0
3,228638,0.0
3,228639,0.0
3,228640,0.0
3,228641,0.0
3,228642,0.0
3,228643,0.0
3,228644,0.0
3,228645,0.0
3,228646,0.0
3,228647,0.0
3,228648,0.0
3,228649,0.0
3,228650,0.0
3,228651,0.0
3,228652,0.0
3,228653,0.0
3,228654,0.0
3,228655,0.0
3,228656,0.0
3,228657,0.0
3,228658,0.0
3,228659,0.0
3,228660,0.0
3,228661,0.0
3,228662,0.0
3,228663,0.0
3,228664,0.0
3,228665,0.0
3,228666,0.0
3,228667,0.0
3,228668,0.0
3,228669,0.0
3,228670,0.0
3,228671,0.0
3,228672,0.0
3,228673,0.0
3,228674,0.0
3,228675,0.0
3,228676,0.0
3,228677,0.0
3,228678,0.0
3,228679,0.0
3,228680,0.0
3,228681,0.0
3,228682,0.0
3,228683,0.0
3,228684,0.0
3,228685,0.0
3,228686,0.0
3,228687,0.0
3,228688,0.0
3,228689,0.0
3,228690,0.0
3,228691,0.0
3,228692,0.0
3,228693,0.0
3,228694,0.0
3,228695,0.0
3,228696,0.0
3,228697,0.0
3,228698,0.0
3,228699,0.0
3,228700,0.0
3,228701,0.0
3,228702,0.0
3,228703,0.0
3,228704,0.0
3,228705,0.0
3,228706,0.0
3,228707,0.0
3,228708,0.0
3,228709,0.0
3,228710,0.0
3,228711,0.0
3,228712,0.0
3,228713,0.0
3,228714,0.0
3,228715,0.0
3,228716,0.0
3,228717,0.0
3,228718,0.0
3,228719,0.0
3,228720,0.0
3,228721,0.0
3,228722,0.0
3,228723,0.0
3,228724,0.0
3,228725,0.0
3,228726,0.0
3,228727,0.0
3,228728,0.0
3,228729,0.0
3,228730,0.0
3,228731,0.0
3,228732,0.0
3,228733,0.0
3,228734,0.0
3,228735,0.0
3,228736,0.0
3,228737,0.0
3,228738,0.0
3,228739,0.0
3,228740,0.0
3,228741,0.0
3,228742,0.0
3,228743,0.0
3,228744,0.0
3,228745,0.0
3,228746,0.0
3,228747,0.0
3,228748,0.0
3,228749,0.0
3,228750,0.0
3,228751,0.0
3,228752,0.0
3,228753,0.0
3,228754,0.0
3,228755,0.0
3,228756,0.0
3,228757,0.0
3,228758,0.0
3,228759,0.0
3,228760,0.0
3,228761,0.0
3,228762,0.0
3,228763,0.0
3,228764,0.0
3,228765,0.0
3,228766,0.0
3,228767,0.0
3,228768,0.0
3,228769,0.0
3,228770,0.0
3,228771,0.0
3,228772,0.0
3,228773,0.0
3,228774,0.0
3,228775,0.0
3,228776,0.0
3,228777,0.0
3,228778,0.0
3,228779,0.0
3,228780,0.0
3,228781,0.0
3,228782,0.0
3,228783,0.0
3,228784,0.0
3,228785,0.0
3,228786,0.0
3,228787,0.0
3,228788,0.0
3,228789,0.0
3,228790,0.0
3,228791,0.0
3,228792,0.0
3,228793,0.0
3,228794,0.0
3,228795,0.0
3,228796,0.0
3,228797,0.0
3,228798,0.0
3,228799,0.0
3,228800,0.0
3,228801,0.0
3,228802,0.0
3,228803,0.0
3,228804,0.0
3,228805,0.0
3,228806,0.0
3,228807,0.0
3,228808,0.0
3,228809,0.0
3,228810,0.0
3,228811,0.0
3,228812,0.0
3,228813,0.0
3,228814,0.0
3,228815,0.0
3,228816,0.0
3,228817,0.0
3,228818,0.0
3,228819,0.0
3,228820,0.0
3,228821,0.0
3,228822,0.0
3,228823,0.0
3,228824,0.0
3,228825,0.0
3,228826,0.0
3,228827,0.0
3,228828,0.0
3,228829,0.0
3,228830,0.0
3,228831,0.0
3,228832,0.0
3,228833,0.0
3,228834,0.0
3,228835,0.0
3,228836,0.0
3,228837,0.0
3,228838,0.0
3,228839,0.0
3,228840,0.0
3,228841,0.0
3,228842,0.0
3,228843,0.0
3,228844,0.0
3,228845,0.0
3,228846,0.0
3,228847,0.0
3,228848,0.0
3,228849,0.0
3,228850,0.0
3,228851,0.0
3,228852,0.0
3,228853,0.0
3,228854,0.0
3,228855,0.0
3,228856,0.0
3,228857,0.0
3,228858,0.0
3,228859,0.0
3,228860,0.0
3,228861,0.0
3,228862,0.0
3,228863,0.0
3,228864,0.0
3,228865,0.0
3,228866,0.0
3,228867,0.0
3,228868,0.0
3,228869,0.0
3,228870,0.0
3,228871,0.0
3,228872,0.0
3,228873,0.0
3,228874,0.0
3,228875,0.0
3,228876,0.0
3,228877,0.0
3,228878,0.0
3,228879,0.0
3,228880,0.0
3,228881,0.0
3,228882,0.0
3,228883,0.0
3,228884,0.0
3,228885,0.0
3,228886,0.0
3,228887,0.0
3,228888,0.0
3,228889,0.0
3,228890,0.0
3,228891,0.0
3,228892,0.0
3,228893,0.0
3,228894,0.0
3,228895,0.0
3,228896,0.0
3,228897,0.0
3,228898,0.0
3,228899,0.0
3,228900,0.0
3,228901,0.0
3,228902,0.0
3,228903,0.0
3,228904,0.0
3,228905,0.0
3,228906,0.0
3,228907,0.0
3,228908,0.0
3,228909,0.0
3,228910,0.0
3,228911,0.0
3,228912,0.0
3,228913,0.0
3,228914,0.0
3,228915,0.0
3,228916,0.0
3,228917,0.0
3,228918,0.0
3,228919,0.0
3,228920,0.0
3,228921,0.0
3,228922,0.0
3,228923,0.0
3,228924,0.0
3,228925,0.0
3,228926,0.0
3,228927,0.0
3,228928,0.0
3,228929,0.0
3,228930,0.0
3,228931,0.0
3,228932,0.0
3,228933,0.0
3,228934,0.0
3,228935,0.0
3,228936,0.0
3,228937,0.0
3,228938,0.0
3,228939,0.0
3,228940,0.0
3,228941,0.0
3,228942,0.0
3,228943,0.0
3,228944,0.0
3,228945,0.0
3,228946,0.0
3,228947,0.0
3,228948,0.0
3,228949,0.0
3,228950,0.0
3,228951,0.0
3,228952,0.0
3,228953,0.0
3,228954,0.0
3,228955,0.0
3,228956,0.0
3,228957,0.0
3,228958,0.0
3,228959,0.0
3,228960,0.0
3,228961,0.0
3,228962,0.0
3,228963,0.0
3,228964,0.0
3,228965,0.0
3,228966,0.0
3,228967,0.0
3,228968,0.0
3,228969,0.0
3,228970,0.0
3,228971,0.0
3,228972,0.0
3,228973,0.0
3,228974,0.0
3,228975,0.0
3,228976,0.0
3,228977,0.0
3,228978,0.0
3,228979,0.0
3,228980,0.0
3,228981,0.0
3,228982,0.0
3,228983,0.0
3,228984,0.0
3,228985,0.0
3,228986,0.0
3,228987,0.0
3,228988,0.0
3,228989,0.0
3,228990,0.0
3,228991,0.0
3,228992,0.0
3,228993,0.0
3,228994,0.0
3,228995,0.0
3,228996,0.0
3,228997,0.0
3,228998,0.0
3,228999,0.0
3,229000,0.0
3,229001,0.0
3,229002,0.0
3,229003,0.0
3,229004,0.0
3,229005,0.0
3,229006,0.0
3,229007,0.0
3,229008,0.0
3,229009,0.0
3,229010,0.0
3,229011,0.0
3,229012,0.0
3,229013,0.0
3,229014,0.0
3,229015,0.0
3,229016,0.0
3,229017,0.0
3,229018,0.0
3,229019,0.0
3,229020,0.0
3,229021,0.0
3,229022,0.0
3,229023,0.0
3,229024,0.0
3,229025,0.0
3,229026,0.0
3,229027,0.0
3,229028,0.0
3,229029,0.0
3,229030,0.0
3,229031,0.0
3,229032,0.0
3,229033,0.0
3,229034,0.0
3,229035,0.0
3,229036,0.0
3,229037,0.0
3,229038,0.0
3,229039,0.0
3,229040,0.0
3,229041,0.0
3,229042,0.0
3,229043,0.0
3,229044,0.0
3,229045,0.0
3,229046,0.0
3,229047,0.0
3,229048,0.0
3,229049,0.0
3,229050,0.0
3,229051,0.0
3,229052,0.0
3,229053,0.0
3,229054,0.0
3,229055,0.0
3,229056,0.0
3,229057,0.0
3,229058,0.0
3,229059,0.0
3,229060,0.0
3,229061,0.0
3,229062,0.0
3,229063,0.0
3,229064,0.0
3,229065,0.0
3,229066,0.0
3,229067,0.0
3,229068,0.0
3,229069,0.0
3,229070,0.0
3,229071,0.0
3,229072,0.0
3,229073,0.0
3,229074,0.0
3,229075,0.0
3,229076,0.0
3,229077,0.0
3,229078,0.0
3,229079,0.0
3,229080,0.0
3,229081,0.0
3,229082,0.0
3,229083,0.0
3,229084,0.0
3,229085,0.0
3,229086,0.0
3,229087,0.0
3,229088,0.0
3,229089,0.0
3,229090,0.0
3,229091,0.0
3,229092,0.0
3,229093,0.0
3,229094,0.0
3,229095,0.0
3,229096,0.0
3,229097,0.0
3,229098,0.0
3,229099,0.0
3,229100,0.0
3,229101,0.0
3,229102,0.0
3,229103,0.0
3,229104,0.0
3,229105,0.0
3,229106,0.0
3,229107,0.0
3,229108,0.0
3,229109,0.0
3,229110,0.0
3,229111,0.0
3,229112,0.0
3,229113,0.0
3,229114,0.0
3,229115,0.0
3,229116,0.0
3,229117,0.0
3,229118,0.0
3,229119,0.0
3,229120,0.0
3,229121,0.0
3,229122,0.0
3,229123,0.0
3,229124,0.0
3,229125,0.0
3,229126,0.0
3,229127,0.0
3,229128,0.0
3,229129,0.0
3,229130,0.0
3,229131,0.0
3,229132,0.0
3,229133,0.0
3,229134,0.0
3,229135,0.0
3,229136,0.0
3,229137,0.0
3,229138,0.0
3,229139,0.0
3,229140,0.0
3,229141,0.0
3,229142,0.0
3,229143,0.0
3,229144,0.0
3,229145,0.0
3,229146,0.0
3,229147,0.0
3,229148,0.0
3,229149,0.0
3,229150,0.0
3,229151,0.0
3,229152,0.0
3,229153,0.0
3,229154,0.0
3,229155,0.0
3,229156,0.0
3,229157,0.0
3,229158,0.0
3,229159,0.0
3,229160,0.0
3,229161,0.0
3,229162,0.0
3,229163,0.0
3,229164,0.0
3,229165,0.0
3,229166,0.0
3,229167,0.0
3,229168,0.0
3,229169,0.0
3,229170,0.0
3,229171,0.0
3,229172,0.0
3,229173,0.0
3,229174,0.0
3,229175,0.0
3,229176,0.0
3,229177,0.0
3,229178,0.0
3,229179,0.0
3,229180,0.0
3,229181,0.0
3,229182,0.0
3,229183,0.0
3,229184,0.0
3,229185,0.0
3,229186,0.0
3,229187,0.0
3,229188,0.0
3,229189,0.0
3,229190,0.0
3,229191,0.0
3,229192,0.0
3,229193,0.0
3,229194,0.0
3,229195,0.0
3,229196,0.0
3,229197,0.0
3,229198,0.0
3,229199,0.0
3,229200,0.0
3,229201,0.0
3,229202,0.0
3,229203,0.0
3,229204,0.0
3,229205,0.0
3,229206,0.0
3,229207,0.0
3,229208,0.0
3,229209,0.0
3,229210,0.0
3,229211,0.0
3,229212,0.0
3,229213,0.0
3,229214,0.0
3,229215,0.0
3,229216,0.0
3,229217,0.0
3,229218,0.0
3,229219,0.0
3,229220,0.0
3,229221,0.0
3,229222,0.0
3,229223,0.0
3,229224,0.0
3,229225,0.0
3,229226,0.0
3,229227,0.0
3,229228,0.0
3,229229,0.0
3,229230,0.0
3,229231,0.0
3,229232,0.0
3,229233,0.0
3,229234,0.0
3,229235,0.0
3,229236,0.0
3,229237,0.0
3,229238,0.0
3,229239,0.0
3,229240,0.0
3,229241,0.0
3,229242,0.0
3,229243,0.0
3,229244,0.0
3,229245,0.0
3,229246,0.0
3,229247,0.0
3,229248,0.0
3,229249,0.0
3,229250,0.0
3,229251,0.0
3,229252,0.0
3,229253,0.0
3,229254,0.0
3,229255,0.0
3,229256,0.0
3,229257,0.0
3,229258,0.0
3,229259,0.0
3,229260,0.0
3,229261,0.0
3,229262,0.0
3,229263,0.0
3,229264,0.0
3,229265,0.0
3,229266,0.0
3,229267,0.0
3,229268,0.0
3,229269,0.0
3,229270,0.0
3,229271,0.0
3,229272,0.0
3,229273,0.0
3,229274,0.0
3,229275,0.0
3,229276,0.0
3,229277,0.0
3,229278,0.0
3,229279,0.0
3,229280,0.0
3,229281,0.0
3,229282,0.0
3,229283,0.0
3,229284,0.0
3,229285,0.0
3,229286,0.0
3,229287,0.0
3,229288,0.0
3,229289,0.0
3,229290,0.0
3,229291,0.0
3,229292,0.0
3,229293,0.0
3,229294,0.0
3,229295,0.0
3,229296,0.0
3,229297,0.0
3,229298,0.0
3,229299,0.0
3,229300,0.0
3,229301,0.0
3,229302,0.0
3,229303,0.0
3,229304,0.0
3,229305,0.0
3,229306,0.0
3,229307,0.0
3,229308,0.0
3,229309,0.0
3,229310,0.0
3,229311,0.0
3,229312,0.0
3,229313,0.0
3,229314,0.0
3,229315,0.0
3,229316,0.0
3,229317,0.0
3,229318,0.0
3,229319,0.0
3,229320,0.0
3,229321,0.0
3,229322,0.0
3,229323,0.0
3,229324,0.0
3,229325,0.0
3,229326,0.0
3,229327,0.0
3,229328,0.0
3,229329,0.0
3,229330,0.0
3,229331,0.0
3,229332,0.0
3,229333,0.0
3,229334,0.0
3,229335,0.0
3,229336,0.0
3,229337,0.0
3,229338,0.0
3,229339,0.0
3,229340,0.0
3,229341,0.0
3,229342,0.0
3,229343,0.0
3,229344,0.0
3,229345,0.0
3,229346,0.0
3,229347,0.0
3,229348,0.0
3,229349,0.0
3,229350,0.0
3,229351,0.0
3,229352,0.0
3,229353,0.0
3,229354,0.0
3,229355,0.0
3,229356,0.0
3,229357,0.0
3,229358,0.0
3,229359,0.0
3,229360,0.0
3,229361,0.0
3,229362,0.0
3,229363,0.0
3,229364,0.0
3,229365,0.0
3,229366,0.0
3,229367,0.0
3,229368,0.0
3,229369,0.0
3,229370,0.0
3,229371,0.0
3,229372,0.0
3,229373,0.0
3,229374,0.0
3,229375,0.0
3,229376,0.0
3,229377,0.0
3,229378,0.0
3,229379,0.0
3,229380,0.0
3,229381,0.0
3,229382,0.0
3,229383,0.0
3,229384,0.0
3,229385,0.0
3,229386,0.0
3,229387,0.0
3,229388,0.0
3,229389,0.0
3,229390,0.0
3,229391,0.0
3,229392,0.0
3,229393,0.0
3,229394,0.0
3,229395,0.0
